Date,Open,High,Low,Close,Adj Close,Volume
2021-01-11,193.039993,199.960007,192.190002,194.800003,182.282288,22795100
2021-01-18,194.419998,194.750000,184.539993,191.910004,179.578003,16633200
2021-01-25,191.559998,193.110001,176.820007,181.169998,169.528152,21450900
2021-02-01,182.179993,190.330002,179.679993,188.860001,176.723984,12221600
2021-02-08,192.339996,196.250000,190.119995,191.429993,179.128830,12342300
2021-02-15,191.139999,194.220001,188.000000,188.820007,176.686554,12063200
2021-02-22,188.119995,190.410004,182.179993,183.440002,172.264145,17415100
2021-03-01,185.949997,193.580002,166.830002,172.610001,162.093964,47179100
2021-03-08,175.270004,181.630005,173.600006,180.009995,169.043152,17112900
2021-03-15,180.440002,188.300003,176.679993,187.550003,176.123795,20424200
2021-03-22,187.100006,201.229996,186.740005,200.949997,188.707413,18852900
2021-03-29,200.089996,201.960007,196.360001,200.720001,188.491425,12329400
2021-04-05,202.000000,207.380005,202.000000,205.360001,192.848724,13361400
2021-04-12,205.279999,209.490005,203.029999,208.550003,195.844391,15468600
2021-04-19,209.490005,210.860001,203.639999,206.009995,193.459106,12795100
2021-04-26,205.860001,208.410004,202.850006,207.259995,194.632980,10221400
2021-05-03,209.179993,215.389999,208.820007,214.710007,201.629120,11486500
2021-05-10,215.509995,217.389999,202.759995,211.160004,198.295364,16029700
2021-05-17,212.839996,227.080002,206.210007,225.089996,211.376709,32928400
2021-05-24,226.339996,228.839996,223.259995,226.919998,213.787415,20366300
2021-05-31,227.559998,231.610001,226.050003,231.339996,217.951614,12998300
2021-06-07,231.500000,236.800003,230.389999,232.940002,219.459030,14125900
2021-06-14,233.160004,233.500000,228.009995,230.529999,217.188507,15497800
2021-06-21,231.410004,241.740005,231.250000,240.550003,226.628616,16326900
2021-06-28,240.899994,246.979996,239.779999,246.580002,232.309647,11229900
2021-07-05,246.500000,250.750000,242.949997,248.580002,234.193893,9336000
2021-07-12,249.500000,254.529999,249.119995,251.149994,236.615173,14090600
2021-07-19,249.779999,261.109985,248.539993,261.029999,245.923370,12744100
2021-07-26,260.880005,263.459991,255.690002,261.049988,245.942184,14046200
2021-08-02,262.079987,263.299988,254.800003,260.089996,245.037781,12761900
2021-08-09,260.100006,267.059998,260.079987,261.540009,246.403854,14154400
2021-08-16,260.089996,263.489990,244.399994,253.399994,238.734940,28139600
2021-08-23,254.259995,255.220001,247.300003,249.179993,235.564804,13438600
2021-08-30,249.210007,251.380005,243.000000,244.309998,230.960907,14796400
2021-09-06,243.919998,247.699997,241.589996,244.539993,231.178329,9988700
2021-09-13,245.500000,248.529999,241.600006,246.669998,233.191971,12638100
2021-09-20,243.479996,246.169998,239.559998,241.440002,228.247757,11515300
2021-09-27,240.250000,242.339996,223.850006,228.419998,215.939163,17319600
2021-10-04,227.929993,231.720001,222.880005,228.899994,216.392914,13369700
2021-10-11,228.570007,247.350006,228.339996,245.710007,232.284424,16059300
2021-10-18,244.949997,257.410004,244.539993,255.929993,241.946030,13744000
2021-10-25,256.820007,261.510010,255.720001,259.619995,245.434372,11350800
2021-11-01,261.549988,262.510010,252.809998,254.270004,240.376694,13434700
2021-11-08,253.250000,261.869995,252.029999,260.019989,245.812546,11660000
2021-11-15,262.790009,268.980011,249.649994,250.699997,237.001770,30811300
2021-11-22,251.429993,251.679993,241.210007,246.570007,233.893829,15855200
2021-11-29,248.539993,251.580002,240.229996,247.570007,234.842407,23309800
2021-12-06,248.460007,248.850006,235.830002,238.179993,225.935135,17517300
2021-12-13,237.919998,238.520004,221.470001,223.309998,211.829605,23716200
2021-12-20,221.029999,222.139999,214.600006,221.009995,209.647842,16736800
