Date,Open,High,Low,Close,Adj Close,Volume
2021-02-01,72.080002,75.389999,68.019997,68.129997,63.367146,142269500
2021-03-01,68.419998,76.870003,68.260002,75.230003,69.970795,162147200
2021-04-01,75.230003,77.440002,73.300003,76.400002,71.059006,115037800
2021-05-01,77.000000,90.610001,76.699997,86.440002,80.924667,196204200
2021-06-01,86.500000,87.300003,82.330002,83.440002,78.116089,105172800
2021-07-01,83.709999,84.279999,79.559998,82.360001,77.104988,109865300
2021-08-01,82.360001,86.879997,79.330002,86.389999,81.367661,129451300
2021-09-01,86.099998,87.790001,83.360001,84.860001,79.926613,106628200
2021-10-01,84.800003,89.529999,81.779999,89.279999,84.089661,103150400
2021-11-01,89.769997,96.570000,88.910004,89.059998,84.369843,130049800
2021-12-01,90.180000,104.559998,88.769997,103.160004,97.727310,123605500
2022-01-01,102.809998,109.339996,99.690002,106.510002,100.900887,160906200
2022-02-01,106.269997,111.250000,98.459999,103.650002,98.716331,128186400
2022-03-01,103.209999,109.690002,100.959999,101.209999,96.392471,126157800
2022-04-01,101.209999,107.730003,95.889999,96.129997,91.554276,109615100
2022-05-01,96.449997,101.209999,91.470001,96.750000,92.622467,124812900
2022-06-01,97.379997,97.769997,88.419998,92.660004,88.706963,102042500
2022-07-01,92.809998,97.129997,90.580002,95.680000,91.598106,90958400
2022-08-01,95.000000,107.260002,94.830002,98.150002,94.509033,109603600
2022-09-01,98.000000,103.589996,95.269997,95.370003,91.832169,100898700
2022-10-01,95.980003,101.080002,86.279999,94.699997,91.187012,140701300
2022-11-01,94.610001,102.769997,93.519997,101.879997,98.692871,135801600
2022-12-01,102.190002,104.830002,92.129997,93.190002,90.274719,108698600
2023-01-01,91.720001,93.410004,84.820000,88.220001,85.460190,211005300
2023-02-01,88.010002,90.620003,83.139999,83.540001,81.485550,169293500
2023-03-01,82.900002,83.260002,72.110001,74.309998,72.482536,193860500
2023-04-01,75.029999,78.480003,71.940002,73.309998,71.507126,161022800
2023-05-01,73.589996,74.070000,66.339996,68.029999,66.902405,190999300
2023-06-01,68.339996,72.830002,66.639999,69.129997,67.984169,192867400
2023-07-01,69.120003,76.220001,68.699997,74.690002,73.452011,179440300
2023-08-01,74.760002,77.379997,64.620003,65.169998,64.615379,227212600
2023-09-01,65.400002,72.599998,65.050003,69.820000,69.225807,169599500
2023-10-01,69.540001,73.339996,66.010002,69.010002,68.422699,141003000
2023-11-01,65.750000,71.339996,64.410004,67.949997,67.949997,148673600
2023-12-01,67.910004,79.389999,67.360001,78.959999,78.959999,174533000
2024-01-01,78.900002,83.250000,78.669998,79.239998,79.239998,114183300
2024-01-11,80.050003,79.455002,78.864998,79.095001,79.095001,964712
