Date,Open,High,Low,Close,Adj Close,Volume
2021-01-11,74.250000,77.230003,74.250000,76.260002,70.457489,31738500
2021-01-18,77.000000,77.000000,73.019997,74.120003,68.480347,19896500
2021-01-25,73.500000,74.379997,71.040001,71.650002,66.641075,29991700
2021-02-01,72.080002,74.040001,71.199997,72.180000,67.134010,31418500
2021-02-08,72.470001,74.559998,72.169998,74.209999,69.022102,29276000
2021-02-15,75.269997,75.389999,70.120003,70.419998,65.497063,46072500
2021-02-22,70.300003,70.800003,68.019997,68.129997,63.367146,35502500
2021-03-01,68.419998,70.949997,68.260002,70.629997,65.692375,32792700
2021-03-08,71.290001,74.050003,70.779999,73.919998,68.752365,36929700
2021-03-15,73.889999,75.290001,72.879997,73.180000,68.064110,38110100
2021-03-22,72.919998,76.000000,71.699997,75.959999,70.649757,36125400
2021-03-29,75.699997,76.870003,73.910004,74.300003,69.105797,25154600
2021-04-05,74.169998,75.400002,73.589996,74.070000,68.891884,27790500
2021-04-12,74.330002,76.199997,73.300003,75.879997,70.575348,25687800
2021-04-19,76.180000,77.440002,75.239998,76.050003,70.733467,30389200
2021-04-26,76.199997,77.129997,74.970001,76.400002,71.525269,24205000
2021-05-03,77.000000,85.349998,76.699997,85.110001,79.679520,62177300
2021-05-10,85.610001,87.180000,83.120003,84.330002,78.949295,32650000
2021-05-17,84.110001,90.199997,84.110001,89.809998,84.079628,59644900
2021-05-24,90.059998,90.610001,85.269997,86.440002,80.924660,41732000
2021-05-31,86.500000,87.300003,85.269997,86.470001,80.952736,19501400
2021-06-07,86.650002,87.129997,84.830002,85.470001,80.016556,21393500
2021-06-14,85.169998,86.139999,82.330002,82.400002,77.142433,30028100
2021-06-21,82.610001,84.750000,82.440002,84.080002,78.715248,20089400
2021-06-28,83.669998,85.129997,81.459999,82.430000,77.170517,29489400
2021-07-05,82.129997,82.379997,79.779999,81.320000,76.131348,22312200
2021-07-12,80.889999,82.690002,80.430000,81.720001,76.505814,22491000
2021-07-19,81.120003,83.629997,79.559998,83.269997,77.956932,27088100
2021-07-26,83.430000,84.279999,82.129997,82.360001,77.571960,22645000
2021-08-02,82.360001,84.169998,79.330002,81.250000,76.526482,44981100
2021-08-09,81.199997,85.500000,80.820000,84.360001,79.455681,28437100
2021-08-16,84.269997,86.730003,83.529999,84.849998,79.917183,24321500
2021-08-23,85.389999,85.839996,82.489998,83.709999,78.843475,17954300
2021-08-30,83.940002,87.790001,83.410004,87.470001,82.384880,30606600
2021-09-06,87.199997,87.400002,83.360001,83.790001,78.918816,18710100
2021-09-13,84.139999,86.330002,83.660004,85.510002,80.538834,27631000
2021-09-20,84.629997,85.620003,83.570000,84.709999,79.785339,21073100
2021-09-27,84.510002,87.529999,82.360001,84.070000,79.182541,29253100
2021-10-04,84.000000,85.470001,81.779999,84.370003,79.465103,22074300
2021-10-11,84.620003,86.290001,82.199997,85.839996,80.849632,23195100
2021-10-18,85.750000,87.589996,84.120003,87.519997,82.431969,24061500
2021-10-25,87.720001,89.529999,86.589996,89.279999,84.578255,26931100
2021-11-01,89.769997,96.570000,89.580002,93.779999,88.841278,46426500
2021-11-08,94.000000,95.339996,92.419998,94.019997,89.068642,21460900
2021-11-15,94.110001,95.680000,92.080002,93.160004,88.253937,26584600
2021-11-22,93.099998,94.459999,90.900002,91.519997,86.700287,21310500
2021-11-29,91.989998,92.720001,88.769997,90.870003,86.084534,32143700
2021-12-06,91.629997,99.129997,91.589996,98.860001,93.653755,39087100
2021-12-13,98.980003,102.220001,97.919998,100.360001,95.074760,35092100
2021-12-20,99.910004,101.870003,98.639999,101.309998,95.974724,17702300
2021-12-27,101.760002,104.559998,101.559998,103.160004,97.727310,13847600
2022-01-03,102.809998,106.500000,101.330002,104.190002,98.703064,34708100
2022-01-10,104.209999,107.260002,103.190002,106.220001,100.626160,32951100
