Date,Open,High,Low,Close,Adj Close,Volume
2021-01-11,45.730000,49.660000,45.580002,48.919998,42.014431,43001400
2021-01-18,49.270000,49.270000,46.139999,47.450001,40.751934,21896300
2021-01-25,46.689999,55.490002,46.299999,50.250000,43.156685,43621300
2021-02-01,49.810001,50.330002,47.770000,49.810001,42.778797,25229600
2021-02-08,49.889999,51.799999,49.349998,50.380001,43.268330,24821800
2021-02-15,50.400002,50.730000,48.490002,48.860001,41.962898,19206200
2021-02-22,48.750000,49.889999,47.549999,47.930000,41.556602,28191800
2021-03-01,48.419998,48.529999,46.310001,47.200001,40.923672,25631600
2021-03-08,47.070000,53.439999,46.959999,53.209999,46.134506,31660000
2021-03-15,53.520000,56.119999,52.389999,52.540001,45.553589,38112200
2021-03-22,52.580002,53.330002,50.290001,52.029999,45.111412,24242300
2021-03-29,52.110001,56.779999,51.660000,54.750000,47.469723,35082700
2021-04-05,54.880001,57.049999,53.910000,54.180000,46.975513,26455100
2021-04-12,54.330002,55.130001,53.250000,53.299999,46.212543,24160600
2021-04-19,53.349998,54.070000,52.330002,53.020000,45.969765,20752000
2021-04-26,52.880001,53.419998,52.119999,53.099998,46.039127,23254900
2021-05-03,53.439999,55.189999,52.720001,54.529999,47.278976,24225000
2021-05-10,55.240002,55.930000,52.419998,54.709999,47.435047,23323400
2021-05-17,54.849998,55.959999,53.459999,54.880001,47.582436,21638000
2021-05-24,54.970001,55.320000,51.119999,52.660000,46.050846,35271500
2021-05-31,52.990002,55.090000,52.509998,54.849998,47.965988,16481400
2021-06-07,54.849998,55.820000,53.279999,55.310001,48.368252,22666700
2021-06-14,55.099998,55.099998,50.650002,50.840000,44.459270,26422900
2021-06-21,51.049999,52.450001,50.830002,52.160000,45.613594,19976200
2021-06-28,52.060001,53.029999,47.570000,48.169998,42.124367,52321000
2021-07-05,48.029999,48.279999,46.470001,47.410000,41.459751,31809700
2021-07-12,47.349998,48.139999,45.860001,46.020000,40.244209,33307800
2021-07-19,45.939999,46.869999,45.090000,46.529999,40.690197,29601500
2021-07-26,46.529999,47.529999,46.520000,47.150002,41.232384,25291300
2021-08-02,47.419998,47.770000,46.189999,47.099998,41.188656,24728200
2021-08-09,47.200001,50.070000,47.090000,49.290001,43.103802,24365000
2021-08-16,49.189999,49.610001,47.160000,48.299999,42.238052,22294900
2021-08-23,48.389999,48.869999,47.680000,48.480000,42.812935,18500600
2021-08-30,48.580002,51.930000,48.290001,51.290001,45.294464,28847600
2021-09-06,51.110001,51.410000,49.439999,49.450001,43.669552,16097400
2021-09-13,49.869999,50.349998,48.080002,49.619999,43.819679,31872000
2021-09-20,49.070000,49.400002,47.750000,48.310001,42.662811,20240700
2021-09-27,48.349998,50.880001,46.060001,46.799999,41.329315,29926200
2021-10-04,46.759998,48.270000,46.220001,47.380001,41.841518,24147900
2021-10-11,47.400002,51.779999,45.230000,48.919998,43.201500,54961200
2021-10-18,48.709999,49.919998,47.480000,49.000000,43.272148,27323500
2021-10-25,49.500000,49.810001,46.660000,47.020000,41.523602,26361400
2021-11-01,47.099998,50.279999,46.810001,50.200001,44.331875,31075800
2021-11-08,50.279999,50.980000,48.880001,49.540001,43.749031,23014800
2021-11-15,49.689999,49.910000,46.849998,46.980000,41.889225,28947000
2021-11-22,47.000000,48.080002,45.290001,45.900002,40.926254,25880700
2021-11-29,46.110001,46.580002,43.619999,46.529999,41.487980,46902300
2021-12-06,46.889999,49.939999,46.750000,49.500000,44.136150,31279300
2021-12-13,49.669998,50.459999,48.500000,48.849998,43.556591,30404600
2021-12-20,48.380001,50.939999,47.900002,50.480000,45.009960,17076000
2021-12-27,50.410000,52.919998,50.320000,52.160000,46.507915,21132900
2022-01-03,52.259998,54.799999,51.900002,53.840000,48.005867,42437200
2022-01-10,53.930000,55.000000,53.160000,54.299999,48.416023,30400200
2022-01-17,54.090000,54.349998,52.200001,52.500000,46.811073,24352800
2022-01-24,52.410000,52.770000,49.189999,50.459999,44.992126,35679700
2022-01-31,50.040001,50.970001,48.169998,48.599998,43.333679,34564300
2022-02-07,48.860001,50.189999,48.340000,48.700001,43.422840,38066300
2022-02-14,48.990002,49.020000,46.240002,46.610001,41.559315,25549800
2022-02-21,46.820000,46.880001,43.930000,46.200001,41.609142,26797000
2022-02-28,45.599998,47.790001,44.590000,47.720001,42.978100,35404100
2022-03-07,47.439999,48.970001,46.950001,47.439999,42.725918,28530700
2022-03-14,47.840000,48.459999,46.470001,47.360001,42.653873,33717300
2022-03-21,47.430000,48.619999,46.310001,47.119999,42.437721,30746700
2022-03-28,47.000000,48.480000,43.180000,43.860001,39.501663,55948200
2022-04-04,43.840000,45.799999,42.900002,45.419998,40.906643,43860200
2022-04-11,45.490002,47.110001,44.049999,44.810001,40.357265,30170500
2022-04-18,44.709999,47.279999,44.310001,45.540001,41.014725,27731400
2022-04-25,45.220001,45.910000,42.340000,42.400002,38.186745,37451700
2022-05-02,42.630001,45.299999,41.799999,43.990002,39.618740,42358900
2022-05-09,43.869999,44.720001,42.459999,43.549999,39.222466,35542200
2022-05-16,43.680000,44.959999,39.720001,40.959999,36.889832,42867100
2022-05-23,41.349998,43.750000,41.279999,43.709999,39.828999,29913800
2022-05-30,43.480000,44.270000,42.169998,43.139999,39.309605,21754900
2022-06-06,43.380001,43.930000,41.080002,41.540001,37.851673,22253300
2022-06-13,40.860001,41.240002,39.139999,39.320000,35.828785,39320000
2022-06-20,39.610001,41.970001,39.169998,41.650002,37.951908,26273700
2022-06-27,41.869999,42.740002,36.980000,38.560001,35.136269,45968400
2022-07-04,37.919998,38.590000,37.500000,37.549999,34.215939,26041600
2022-07-11,37.419998,38.950001,36.570000,38.029999,34.653332,33984500
2022-07-18,38.330002,39.220001,37.540001,38.660000,35.227386,24989800
2022-07-25,38.930000,39.790001,38.009998,39.619999,36.102150,27256600
2022-08-01,39.619999,40.090000,38.619999,38.990002,35.528084,30953200
2022-08-08,39.200001,40.759998,38.730000,40.590000,36.986023,25460700
2022-08-15,40.630001,42.099998,37.860001,38.220001,34.826458,41534500
2022-08-22,38.000000,38.029999,36.000000,36.000000,33.193413,32328900
2022-08-29,35.950001,36.220001,34.529999,35.270000,32.520321,34534900
2022-09-05,35.549999,36.660000,34.930000,36.240002,33.414700,34339500
2022-09-12,36.630001,37.200001,33.860001,34.270000,31.598282,46002100
2022-09-19,34.000000,34.410000,32.380001,32.830002,30.270550,26481400
2022-09-26,32.580002,33.299999,31.230000,31.400000,28.952030,34573200
2022-10-03,31.809999,33.400002,30.389999,30.520000,28.140635,36779600
2022-10-10,30.870001,34.240002,30.830000,33.240002,30.648582,63384400
2022-10-17,33.730000,34.540001,32.700001,34.299999,31.625940,47698400
2022-10-24,34.400002,36.639999,34.070000,36.580002,33.728195,32457200
2022-10-31,36.529999,37.130001,35.139999,37.070000,34.179989,36393700
2022-11-07,37.770000,41.570000,36.849998,41.259998,38.043331,49471100
2022-11-14,40.799999,41.580002,39.259998,39.750000,36.651058,32758000
2022-11-21,39.830002,41.970001,39.610001,41.660000,38.864281,16920100
2022-11-28,41.430000,42.029999,40.520000,41.480000,38.696362,24862300
2022-12-05,41.360001,41.419998,40.310001,40.430000,37.716820,23902400
2022-12-12,40.599998,42.290001,38.549999,39.049999,36.429432,33382000
2022-12-19,39.090000,39.930000,37.570000,38.630001,36.037617,26708600
2022-12-26,38.619999,38.680000,36.970001,37.360001,34.852848,18606700
2023-01-02,37.849998,37.950001,34.299999,36.610001,34.153175,44702200
2023-01-09,36.730000,37.410000,36.060001,36.779999,34.311768,32109900
2023-01-16,36.900002,36.900002,35.130001,35.880001,33.472164,25720800
2023-01-23,35.950001,37.529999,35.630001,37.169998,34.675594,27870500
2023-01-30,37.040001,37.959999,35.950001,37.090000,34.600967,38043300
2023-02-06,37.000000,37.020000,35.709999,36.549999,34.097202,32122100
2023-02-13,36.549999,37.130001,35.840000,36.759998,34.293106,25618300
2023-02-20,36.380001,36.509998,35.610001,35.799999,33.839516,17477500
2023-02-27,36.049999,36.209999,34.849998,36.090000,34.113640,29447600
2023-03-06,36.049999,36.150002,32.900002,33.259998,31.438614,36021500
2023-03-13,33.020000,33.889999,32.529999,32.910000,31.107779,48069100
2023-03-20,33.099998,33.830002,31.860001,32.700001,30.909283,36427300
2023-03-27,33.119999,34.919998,32.779999,34.580002,32.686329,43675200
2023-04-03,34.889999,36.349998,34.779999,35.779999,33.820614,31028000
2023-04-10,35.759998,36.580002,35.119999,35.320000,33.385803,24166000
2023-04-17,35.400002,36.139999,34.369999,35.270000,33.338543,31865800
2023-04-24,35.320000,35.549999,34.560001,35.250000,33.319637,28346600
