Date,Open,High,Low,Close,Adj Close,Volume
2021-03-10,71.709999,73.089996,71.129997,72.699997,67.617668,7402200
2021-03-11,72.949997,73.430000,72.320000,72.349998,67.292130,5536100
2021-03-12,72.690002,74.050003,72.500000,73.919998,68.752388,6286700
2021-03-15,73.889999,75.209999,73.580002,74.970001,69.728966,7139500
2021-03-16,75.000000,75.250000,74.150002,75.070000,69.821983,5756300
2021-03-17,73.739998,74.389999,72.879997,74.010002,68.836082,7926700
2021-03-18,74.010002,75.290001,73.809998,74.480003,69.273239,6860600
2021-03-19,74.500000,74.650002,73.169998,73.180000,68.064117,10427000
2021-03-22,72.919998,73.570000,72.349998,73.470001,68.333839,6819600
2021-03-23,73.110001,73.440002,71.800003,71.900002,66.873596,7192300
2021-03-24,72.120003,74.300003,71.699997,73.209999,68.092018,7555500
2021-03-25,73.250000,74.250000,72.290001,74.070000,68.891891,5506800
2021-03-26,74.360001,76.000000,74.120003,75.959999,70.649757,9051200
2021-03-29,75.699997,76.870003,75.510002,76.300003,70.966003,6135800
2021-03-30,76.169998,76.809998,75.730003,76.080002,70.761375,5733000
2021-03-31,75.959999,76.169998,75.199997,75.230003,69.970802,6320500
2021-04-01,75.230003,75.300003,73.910004,74.300003,69.105820,6965300
2021-04-05,74.169998,75.400002,74.129997,75.040001,69.794083,6063800
2021-04-06,75.180000,75.180000,74.379997,74.620003,69.403442,6746500
2021-04-07,74.870003,74.919998,74.139999,74.489998,69.282516,5137400
2021-04-08,74.300003,74.360001,73.610001,73.790001,68.631470,5180100
2021-04-09,74.000000,74.199997,73.589996,74.070000,68.891891,4662700
2021-04-12,74.330002,74.930000,74.250000,74.459999,69.254631,4233400
2021-04-13,74.059998,74.349998,73.300003,74.019997,68.845383,3934100
2021-04-14,74.000000,75.180000,73.980003,75.080002,69.831276,3968700
2021-04-15,75.260002,76.000000,74.639999,75.779999,70.482338,5037700
2021-04-16,76.150002,76.199997,75.559998,75.879997,70.575348,8513900
2021-04-19,76.180000,76.720001,75.410004,75.750000,70.454445,6666900
2021-04-20,75.730003,76.199997,75.339996,75.910004,70.603249,7660800
2021-04-21,76.220001,77.440002,76.150002,76.699997,71.338036,6222800
2021-04-22,76.309998,76.440002,75.239998,76.180000,71.319313,5641900
2021-04-23,75.930000,76.419998,75.269997,76.050003,71.197601,4196800
2021-04-26,76.199997,76.300003,75.599998,75.750000,70.916748,5617600
2021-04-27,75.480003,75.699997,74.970001,75.110001,70.317574,3766500
2021-04-28,75.410004,75.930000,75.220001,75.400002,70.589073,3581200
2021-04-29,75.790001,76.489998,75.669998,76.370003,71.497185,5086300
2021-04-30,76.440002,77.129997,76.230003,76.400002,71.525276,6153400
2021-05-03,77.000000,78.220001,76.699997,77.690002,72.732971,9558600
2021-05-04,79.000000,81.349998,78.750000,81.120003,75.944107,19634100
2021-05-05,81.500000,83.300003,80.419998,83.040001,77.741623,15365700
2021-05-06,82.639999,83.750000,81.760002,83.699997,78.359482,9412600
2021-05-07,83.919998,85.349998,83.709999,85.110001,79.679527,8206300
2021-05-10,85.610001,87.180000,85.430000,85.849998,80.372307,7926700
2021-05-11,85.529999,86.010002,84.050003,84.370003,78.986748,7935100
2021-05-12,84.610001,85.330002,83.239998,83.379997,78.059898,6437300
2021-05-13,83.610001,84.790001,83.120003,84.269997,78.893120,4612100
2021-05-14,84.629997,84.739998,84.010002,84.330002,78.949303,5738800
2021-05-17,84.110001,85.199997,84.110001,84.559998,79.164627,4472900
2021-05-18,86.470001,88.650002,85.970001,88.610001,82.956184,17674500
2021-05-19,88.500000,90.089996,87.669998,89.209999,83.517921,20077300
2021-05-20,89.220001,89.800003,88.360001,89.070000,83.386856,9058700
2021-05-21,89.290001,90.199997,89.110001,89.809998,84.079636,8361500
2021-05-24,90.059998,90.610001,89.639999,89.709999,83.986008,5639700
2021-05-25,89.709999,89.820000,88.620003,88.699997,83.040451,5894700
2021-05-26,88.650002,88.900002,85.269997,87.320000,81.748505,14402300
2021-05-27,87.779999,88.080002,86.120003,86.419998,80.905945,8985300
2021-05-28,86.680000,87.300003,86.379997,86.440002,80.924675,6810000
2021-06-01,86.500000,86.570000,85.269997,85.870003,80.391029,6109800
2021-06-02,86.320000,86.480003,85.709999,85.989998,80.503372,4105000
2021-06-03,85.989998,87.300003,85.660004,87.059998,81.505112,4679900
2021-06-04,87.059998,87.110001,86.199997,86.470001,80.952759,4606700
2021-06-07,86.650002,87.129997,86.190002,86.330002,80.821686,3952400
2021-06-08,86.059998,86.120003,85.129997,85.809998,80.334854,4270300
2021-06-09,85.769997,86.250000,84.830002,84.949997,79.529716,5782500
2021-06-10,85.510002,86.059998,85.290001,85.500000,80.044640,4690400
2021-06-11,85.849998,86.129997,85.239998,85.470001,80.016548,2697900
2021-06-14,85.169998,85.190002,83.559998,84.620003,79.220787,5089600
2021-06-15,85.160004,86.110001,84.480003,85.400002,79.951019,5473300
2021-06-16,85.500000,86.139999,84.660004,84.739998,79.333130,5721300
2021-06-17,85.050003,85.089996,83.669998,84.230003,78.855682,4943100
2021-06-18,83.519997,83.690002,82.330002,82.400002,77.142448,8800800
2021-06-21,82.610001,84.230003,82.440002,84.019997,78.659073,4531800
2021-06-22,84.019997,84.360001,83.580002,83.809998,78.462479,3550400
2021-06-23,83.790001,84.230003,83.260002,83.730003,78.387581,3396300
2021-06-24,83.900002,83.989998,82.809998,83.769997,78.425011,4867000
2021-06-25,84.000000,84.750000,83.779999,84.080002,78.715248,3743900
2021-06-28,83.669998,84.230003,83.110001,84.120003,78.752701,4194700
2021-06-29,84.620003,85.129997,83.410004,83.489998,78.162888,4926800
2021-06-30,83.260002,83.680000,82.839996,83.440002,78.116081,5038900
2021-07-01,83.709999,83.730003,81.959999,82.220001,76.973930,9737600
2021-07-02,82.160004,82.720001,81.459999,82.430000,77.170525,5591400
2021-07-06,82.129997,82.129997,80.250000,81.180000,76.000275,6544400
2021-07-07,80.959999,82.379997,80.440002,81.339996,76.150078,6878900
2021-07-08,80.589996,80.870003,79.779999,80.220001,75.101532,5417000
2021-07-09,80.910004,81.680000,80.870003,81.320000,76.131348,3471900
2021-07-12,80.889999,82.110001,80.430000,81.820000,76.599449,4014200
2021-07-13,82.010002,82.339996,81.519997,81.660004,76.449661,3083400
2021-07-14,81.949997,82.690002,81.559998,82.419998,77.161156,6308200
2021-07-15,81.760002,82.370003,81.510002,82.070000,76.833496,3622600
2021-07-16,82.180000,82.510002,81.430000,81.720001,76.505821,5462600
2021-07-19,81.120003,81.550003,79.559998,80.669998,75.522812,5135300
2021-07-20,80.889999,82.889999,80.800003,81.800003,76.580719,6382500
2021-07-21,82.440002,83.230003,82.050003,83.059998,77.760323,6804500
2021-07-22,82.709999,82.820000,81.930000,82.629997,77.826263,4675000
2021-07-23,83.000000,83.629997,82.790001,83.269997,78.429047,4090800
2021-07-26,83.430000,84.279999,82.720001,82.870003,78.052299,4784100
2021-07-27,82.550003,83.699997,82.309998,83.639999,78.777542,4298000
2021-07-28,83.629997,83.730003,82.500000,83.300003,78.457306,3281900
2021-07-29,83.989998,84.150002,82.800003,83.059998,78.231262,4284700
2021-07-30,82.959999,83.470001,82.129997,82.360001,77.571960,5996300
2021-08-02,82.360001,82.919998,82.019997,82.410004,77.619049,4679000
2021-08-03,82.760002,84.169998,81.639999,84.000000,79.116608,7620300
2021-08-04,80.250000,83.199997,80.010002,81.550003,76.809044,14338400
2021-08-05,81.360001,81.750000,79.330002,80.050003,75.396255,11322500
2021-08-06,80.519997,81.730003,80.150002,81.250000,76.526474,7020900
2021-08-09,81.199997,81.919998,80.820000,81.650002,76.903236,4570300
2021-08-10,81.650002,83.309998,81.230003,83.239998,78.400803,5908400
2021-08-11,83.559998,85.150002,83.559998,84.949997,80.011368,7758200
2021-08-12,85.209999,85.500000,84.199997,85.139999,80.190338,6540500
2021-08-13,85.250000,85.489998,84.230003,84.360001,79.455681,3659700
2021-08-16,84.269997,85.500000,83.870003,85.389999,80.425804,4502400
2021-08-17,85.120003,86.730003,85.050003,86.470001,81.443016,6132600
2021-08-18,86.290001,86.529999,84.529999,84.589996,79.672310,4501600
2021-08-19,83.959999,84.930000,83.529999,84.230003,79.333244,5192200
2021-08-20,84.099998,84.970001,83.739998,84.849998,79.917191,3992700
2021-08-23,85.389999,85.839996,84.510002,84.599998,79.681732,3708400
2021-08-24,84.489998,84.510002,83.779999,83.809998,78.937660,3269900
2021-08-25,83.580002,84.190002,82.959999,83.570000,78.711609,3158500
2021-08-26,83.790001,83.790001,82.489998,83.029999,78.203003,3914400
2021-08-27,83.320000,83.779999,83.040001,83.709999,78.843468,3903100
2021-08-30,83.940002,84.690002,83.410004,84.599998,79.681732,5480000
2021-08-31,84.769997,86.879997,84.610001,86.389999,81.367676,8277300
2021-09-01,86.099998,86.209999,83.889999,85.709999,80.727203,6689100
2021-09-02,85.750000,87.500000,85.730003,86.959999,81.904541,5223300
2021-09-03,87.110001,87.790001,86.629997,87.470001,82.384872,4936900
2021-09-07,87.199997,87.400002,85.860001,86.580002,81.546616,4626200
2021-09-08,86.339996,86.620003,85.290001,86.220001,81.207550,3553200
2021-09-09,85.919998,86.040001,85.209999,85.410004,80.444649,4076300
2021-09-10,85.800003,85.809998,83.360001,83.790001,78.918816,6454400
2021-09-13,84.139999,85.190002,84.019997,84.510002,79.596977,4495200
2021-09-14,85.050003,85.070000,83.680000,83.889999,79.013016,3882400
2021-09-15,83.860001,85.980003,83.660004,85.540001,80.567085,6352400
2021-09-16,85.980003,86.330002,84.570000,85.349998,80.388123,4169200
2021-09-17,84.989998,85.830002,84.839996,85.510002,80.538841,8731800
2021-09-20,84.629997,85.449997,83.570000,84.580002,79.662888,5337000
2021-09-21,84.949997,85.620003,83.839996,83.930000,79.050674,5052900
2021-09-22,84.519997,84.889999,83.809998,83.860001,78.984749,3919200
2021-09-23,84.139999,85.620003,83.870003,84.860001,79.926613,3875700
2021-09-24,84.989998,85.339996,84.500000,84.709999,79.785339,2888300
2021-09-27,84.510002,86.440002,84.510002,85.739998,80.755463,5255100
2021-09-28,85.650002,86.339996,85.239998,85.660004,80.680122,6257800
2021-09-29,85.529999,87.250000,85.440002,86.790001,81.744415,4827000
2021-09-30,87.099998,87.529999,84.790001,84.860001,79.926613,6024800
2021-10-01,84.800003,84.910004,82.360001,84.070000,79.182533,6888400
2021-10-04,84.000000,85.470001,83.110001,83.809998,78.937660,4768000
2021-10-05,83.970001,84.889999,83.480003,83.639999,78.777542,4848600
2021-10-06,83.000000,83.449997,81.779999,83.150002,78.316032,5205100
2021-10-07,83.360001,84.660004,83.360001,84.199997,79.304985,4262000
2021-10-08,84.500000,84.739998,83.860001,84.370003,79.465096,2990600
2021-10-11,84.620003,85.320000,84.029999,84.279999,79.380325,3283400
2021-10-12,84.269997,84.669998,83.559998,83.790001,78.918816,2916200
2021-10-13,83.580002,83.610001,82.199997,83.160004,78.325455,4261900
2021-10-14,84.339996,85.449997,82.919998,84.559998,79.644051,7284600
2021-10-15,85.029999,86.290001,84.940002,85.839996,80.849640,5449000
2021-10-18,85.750000,85.750000,84.120003,84.480003,79.568710,4822100
2021-10-19,84.970001,85.309998,84.620003,84.889999,79.954880,3833000
2021-10-20,85.099998,86.830002,85.000000,86.550003,81.518356,5023300
2021-10-21,85.839996,86.889999,85.709999,86.860001,82.285713,5347200
2021-10-22,86.480003,87.589996,86.239998,87.519997,82.910942,5035900
2021-10-25,87.720001,88.000000,87.019997,87.680000,83.062523,5774100
2021-10-26,87.989998,88.639999,86.589996,88.320000,83.668816,6215300
2021-10-27,88.529999,88.779999,87.699997,88.089996,83.450928,5211500
2021-10-28,88.400002,88.839996,87.900002,88.620003,83.953026,4394600
2021-10-29,88.269997,89.529999,88.059998,89.279999,84.578262,5335600
2021-11-01,89.769997,91.120003,89.580002,90.650002,85.876114,7682500
2021-11-02,90.919998,91.449997,90.180000,91.150002,86.349785,6950900
2021-11-03,92.510002,96.570000,92.199997,96.339996,91.266457,16938000
2021-11-04,96.279999,96.300003,94.040001,94.489998,89.513885,7417800
2021-11-05,94.680000,95.879997,93.000000,93.779999,88.841278,7437300
2021-11-08,94.000000,94.589996,93.419998,93.760002,88.822334,3982100
2021-11-09,93.879997,93.970001,92.559998,92.760002,87.874992,4446700
2021-11-10,93.290001,94.400002,92.419998,92.959999,88.064468,4966600
2021-11-11,92.680000,94.529999,92.540001,94.209999,89.248634,4273000
2021-11-12,94.580002,95.339996,93.349998,94.019997,89.068634,3792500
2021-11-15,94.110001,94.300003,93.430000,93.489998,88.566551,3602100
2021-11-16,93.930000,94.169998,92.820000,92.889999,87.998146,4038600
2021-11-17,92.629997,93.059998,92.080002,92.730003,87.846573,3878200
2021-11-18,93.059998,95.680000,92.739998,95.339996,90.319122,8619700
2021-11-19,95.059998,95.059998,92.320000,93.160004,88.253929,6446000
2021-11-22,93.099998,94.459999,92.949997,92.989998,88.092880,4334600
2021-11-23,93.110001,94.449997,92.199997,93.639999,88.708649,6625500
2021-11-24,93.269997,93.839996,92.220001,92.650002,87.770790,6109400
2021-11-26,91.470001,92.250000,90.900002,91.519997,86.700294,4241000
2021-11-29,91.989998,92.720001,91.089996,92.019997,87.173958,5215600
2021-11-30,91.269997,91.660004,88.910004,89.059998,84.369858,9051700
2021-12-01,90.180000,91.059998,88.769997,88.779999,84.104599,6223500
2021-12-02,89.129997,91.180000,88.809998,89.989998,85.250870,5992700
2021-12-03,90.639999,91.589996,90.110001,90.870003,86.084534,5660200
2021-12-06,91.629997,93.440002,91.589996,92.650002,87.770790,6039400
2021-12-07,93.010002,93.449997,92.639999,92.930000,88.036041,3965700
2021-12-08,93.330002,94.290001,92.489998,93.099998,88.197083,5767900
2021-12-09,94.849998,97.769997,94.190002,97.309998,92.185379,14096800
2021-12-10,97.699997,99.129997,97.050003,98.860001,93.653755,9217300
2021-12-13,98.980003,99.330002,97.919998,98.900002,93.691643,4986100
2021-12-14,99.470001,100.970001,98.629997,98.779999,93.577965,6282700
2021-12-15,98.779999,100.639999,98.339996,100.550003,95.254753,7052700
2021-12-16,100.519997,102.220001,100.239998,101.220001,95.889473,7360800
2021-12-17,101.379997,101.639999,99.290001,100.360001,95.074768,9409800
2021-12-20,99.910004,100.470001,98.639999,100.320000,95.036865,5233100
2021-12-21,100.790001,101.440002,100.419998,100.790001,95.482117,5040000
2021-12-22,100.760002,101.320000,100.029999,100.900002,95.586327,4318200
2021-12-23,101.070000,101.870003,101.070000,101.309998,95.974716,3111000
2021-12-27,101.760002,102.419998,101.559998,102.400002,97.007332,2596600
2021-12-28,102.500000,103.250000,102.360001,102.769997,97.357841,2732400
2021-12-29,103.099998,103.839996,103.029999,103.699997,98.238861,2782500
2021-12-30,103.989998,104.559998,103.449997,103.680000,98.219917,2484500
2021-12-31,103.480003,103.760002,103.129997,103.160004,97.727303,3251600
2022-01-03,102.809998,104.339996,102.300003,104.160004,98.674637,4951000
2022-01-04,104.449997,105.440002,103.800003,104.290001,98.797806,6089800
2022-01-05,104.320000,106.500000,104.320000,105.809998,100.237740,6957500
2022-01-06,105.370003,105.739998,102.410004,102.589996,97.187309,9847600
2022-01-07,102.449997,104.790001,101.330002,104.190002,98.703056,6862200
2022-01-10,104.209999,105.220001,103.190002,105.059998,99.527237,6105500
2022-01-11,106.070000,107.260002,105.260002,106.040001,100.455635,8694200
2022-01-12,105.470001,106.449997,105.089996,105.779999,100.209328,4933700
2022-01-13,105.250000,105.970001,104.180000,105.339996,99.792503,6511000
2022-01-14,105.709999,106.470001,105.029999,106.220001,100.626152,6706700
2022-01-18,105.800003,106.139999,104.019997,104.510002,99.006210,8109300
2022-01-19,104.949997,105.760002,103.419998,103.449997,98.002022,7286600
2022-01-20,102.660004,103.889999,102.239998,102.389999,97.516296,6694700
2022-01-21,102.930000,103.419998,101.000000,101.559998,96.725807,7822800
2022-01-24,100.900002,104.070000,99.690002,103.510002,98.582993,13768700
2022-01-25,102.470001,103.410004,100.900002,103.099998,98.192513,7472300
2022-01-26,103.599998,105.320000,103.239998,104.860001,99.868729,10827900
2022-01-27,105.379997,107.610001,105.000000,106.790001,101.706879,12385100
2022-01-28,106.680000,109.339996,106.160004,109.269997,104.068817,10339500
2022-01-31,108.220001,108.500000,105.430000,106.510002,101.440193,8540100
2022-02-01,106.269997,107.180000,105.209999,106.269997,101.211617,7040200
2022-02-02,105.820000,109.070000,105.629997,108.900002,103.716438,8771800
2022-02-03,109.949997,110.150002,108.220001,108.720001,103.545006,6612800
2022-02-04,107.580002,109.519997,107.150002,108.489998,103.325951,5473000
2022-02-07,108.989998,109.820000,107.910004,109.410004,104.202164,5450500
2022-02-08,108.889999,111.250000,108.879997,110.830002,105.554558,7793400
2022-02-09,106.459999,108.269997,104.120003,104.790001,99.802071,15269800
2022-02-10,104.599998,106.639999,104.459999,105.320000,100.306839,8605700
2022-02-11,105.489998,106.139999,104.080002,104.239998,99.278252,5923100
2022-02-14,104.070000,104.150002,102.029999,103.000000,98.097275,7663400
2022-02-15,103.860001,104.519997,102.529999,102.970001,98.068703,4441300
2022-02-16,103.050003,104.239998,102.830002,103.940002,98.992538,5623900
2022-02-17,103.650002,103.940002,102.059998,102.300003,97.430595,4635600
2022-02-18,102.550003,102.989998,101.220001,102.129997,97.268677,4850700
2022-02-22,102.160004,102.779999,101.029999,101.919998,97.068680,4776700
2022-02-23,102.540001,103.480003,101.970001,102.239998,97.373444,4947700
2022-02-24,100.260002,100.949997,98.459999,100.769997,95.973419,7055300
2022-02-25,101.400002,104.860001,101.190002,104.300003,99.335396,6573400
2022-02-28,101.290001,103.730003,101.290001,103.650002,98.716339,6678100
2022-03-01,103.209999,103.500000,100.959999,102.050003,97.192497,5642900
2022-03-02,103.010002,105.029999,101.949997,104.430000,99.459206,5031700
2022-03-03,104.489998,105.709999,103.480003,104.540001,99.563972,5741900
2022-03-04,102.709999,105.279999,102.070000,105.190002,100.183029,5347300
2022-03-07,104.489998,106.809998,103.739998,104.559998,99.583008,6424200
2022-03-08,105.070000,105.870003,102.250000,102.360001,97.487740,6801100
2022-03-09,104.540001,104.930000,102.370003,103.599998,98.668701,4936900
2022-03-10,103.099998,104.260002,102.570000,104.080002,99.125862,3595000
2022-03-11,104.169998,105.180000,103.389999,103.470001,98.544907,4799000
2022-03-14,103.930000,104.589996,101.089996,104.489998,99.516350,5750300
2022-03-15,105.000000,107.449997,104.589996,106.980003,101.887833,6845100
2022-03-16,107.000000,107.320000,105.500000,107.110001,102.011635,5183000
2022-03-17,106.650002,108.639999,105.720001,108.559998,103.392616,5583100
2022-03-18,108.500000,108.620003,106.550003,107.300003,102.192596,7129700
2022-03-21,107.779999,109.690002,106.870003,107.389999,102.278320,4673800
2022-03-22,108.000000,108.199997,106.330002,107.230003,102.125923,3305700
2022-03-23,107.480003,107.769997,106.150002,106.199997,101.144958,3182400
2022-03-24,106.400002,108.070000,106.059998,108.050003,102.906891,3618100
2022-03-25,107.750000,108.870003,107.339996,108.559998,103.392616,3788800
2022-03-28,108.000000,108.250000,106.919998,108.040001,102.897377,3774400
2022-03-29,106.790001,107.290001,103.910004,104.680000,99.697296,8510700
2022-03-30,104.099998,105.360001,102.320000,103.550003,98.621101,7971600
2022-03-31,102.000000,102.769997,101.180000,101.209999,96.392471,8521100
2022-04-01,101.209999,102.190002,100.300003,101.089996,96.278183,6344300
2022-04-04,100.489998,100.540001,98.660004,100.000000,95.240059,6951500
2022-04-05,99.339996,101.279999,99.180000,99.459999,94.725769,7124900
2022-04-06,99.970001,102.290001,99.690002,102.059998,97.202003,6590200
2022-04-07,101.959999,103.989998,101.269997,103.610001,98.678230,5731600
2022-04-08,104.400002,107.519997,103.559998,106.610001,101.535431,7756100
2022-04-11,106.360001,107.730003,104.169998,104.449997,99.478241,6368600
2022-04-12,104.400002,105.029999,103.760002,104.639999,99.659203,4127900
2022-04-13,104.400002,105.800003,103.199997,104.980003,99.983025,3768300
2022-04-14,105.309998,105.750000,103.610001,103.680000,98.744911,5134800
2022-04-18,103.379997,104.489998,102.980003,103.419998,98.497284,3003400
2022-04-19,103.599998,104.410004,102.949997,103.860001,98.916328,3615300
2022-04-20,104.900002,107.599998,104.580002,106.639999,101.564011,5629800
2022-04-21,106.099998,106.400002,104.870003,105.180000,100.692825,3386100
2022-04-22,104.269997,104.309998,101.570000,101.680000,97.342148,5779200
2022-04-25,101.839996,102.389999,99.209999,101.769997,97.428299,4957500
2022-04-26,101.110001,102.910004,101.040001,101.430000,97.102814,3929000
2022-04-27,101.209999,102.330002,99.739998,100.849998,96.547562,4730800
2022-04-28,101.739998,102.599998,100.370003,100.849998,96.547562,5907500
2022-04-29,100.279999,100.440002,95.889999,96.129997,92.028915,8778300
2022-05-02,96.449997,97.320000,95.019997,96.500000,92.383141,6520200
2022-05-03,97.110001,97.730003,95.930000,95.980003,91.885323,5894400
2022-05-04,96.779999,101.209999,95.529999,100.570000,96.279503,9361200
2022-05-05,100.610001,100.610001,96.500000,97.730003,93.560669,8236300
2022-05-06,97.309998,100.930000,97.190002,100.690002,96.394379,8220400
2022-05-09,99.580002,100.150002,98.370003,98.860001,94.642448,7147000
2022-05-10,99.410004,100.099998,97.720001,98.160004,93.972313,5221800
2022-05-11,98.239998,99.870003,97.879997,97.989998,93.809563,4667200
2022-05-12,97.440002,98.260002,96.290001,98.250000,94.058479,4919400
2022-05-13,98.410004,98.620003,96.580002,97.480003,93.321327,4502300
2022-05-16,98.000000,99.349998,97.080002,98.550003,94.345680,3438600
2022-05-17,98.889999,99.529999,97.919998,99.379997,95.140266,4160200
2022-05-18,98.430000,98.430000,92.930000,94.019997,90.008934,8246800
2022-05-19,93.029999,93.680000,91.470001,93.139999,89.166481,7000000
2022-05-20,93.279999,95.230003,92.739998,94.930000,90.880112,5194200
2022-05-23,96.000000,97.070000,94.980003,95.570000,91.492805,6136200
2022-05-24,96.099998,97.010002,94.790001,96.449997,92.335266,3959200
2022-05-25,97.050003,98.040001,96.529999,97.150002,93.005402,3603600
2022-05-26,97.839996,98.870003,97.629997,97.800003,93.627678,4779100
2022-05-27,96.449997,98.099998,95.760002,98.050003,93.867012,4318000
2022-05-31,97.500000,98.160004,96.419998,96.750000,92.622475,9286800
2022-06-01,97.379997,97.769997,95.169998,96.540001,92.421425,4410400
2022-06-02,96.620003,97.279999,94.529999,97.230003,93.082001,4175600
2022-06-03,96.919998,97.139999,94.709999,94.900002,90.851395,4312700
2022-06-06,95.309998,96.309998,94.610001,95.720001,91.636414,3925100
2022-06-07,94.669998,96.139999,94.209999,95.919998,91.827873,4852400
2022-06-08,95.269997,95.290001,93.500000,93.879997,89.874908,3778300
2022-06-09,93.830002,94.669998,92.720001,92.739998,88.783531,4153500
2022-06-10,91.519997,94.010002,91.349998,93.169998,89.195206,4488600
2022-06-13,91.680000,92.889999,90.440002,90.889999,87.012466,4756900
2022-06-14,91.099998,91.949997,89.949997,90.639999,86.773125,4789100
2022-06-15,90.910004,92.239998,90.139999,91.449997,87.548569,4177100
2022-06-16,90.040001,90.599998,89.089996,89.849998,86.016830,5914400
2022-06-17,90.250000,91.080002,88.419998,88.660004,84.877609,8393800
2022-06-21,90.440002,91.739998,89.389999,91.080002,87.194366,4998500
2022-06-22,90.620003,92.879997,90.300003,91.290001,87.395401,4658600
2022-06-23,91.519997,92.970001,91.309998,92.370003,88.429329,4665400
2022-06-24,93.040001,94.779999,92.309998,94.519997,90.487610,6106200
2022-06-27,94.500000,94.989998,94.099998,94.540001,90.506752,4687200
2022-06-28,94.930000,95.949997,92.940002,93.199997,89.223923,4900100
2022-06-29,93.489998,94.250000,93.110001,93.349998,89.367523,3562400
2022-06-30,92.779999,93.360001,92.000000,92.660004,88.706963,6336200
2022-07-01,92.809998,94.099998,91.550003,93.940002,89.932350,5215100
2022-07-05,92.809998,93.199997,90.580002,92.529999,88.582504,4763700
2022-07-06,92.309998,93.820000,92.250000,93.190002,89.214340,3146100
2022-07-07,93.669998,94.459999,93.309998,93.730003,89.731308,3536400
2022-07-08,93.680000,95.410004,93.599998,94.180000,90.162109,3465000
2022-07-11,93.709999,95.360001,93.709999,94.709999,90.669495,3255900
2022-07-12,94.410004,96.339996,94.260002,94.980003,90.927986,5602000
2022-07-13,94.139999,94.889999,93.070000,93.449997,89.463249,3840400
2022-07-14,91.620003,92.980003,90.989998,92.830002,88.869705,3715500
2022-07-15,94.309998,95.820000,93.690002,95.370003,91.301346,4310800
2022-07-18,95.680000,95.680000,93.989998,94.290001,90.267410,4894700
2022-07-19,95.379997,97.129997,95.209999,96.790001,92.660759,6729500
2022-07-20,96.400002,96.510002,94.349998,95.150002,91.090729,4152500
2022-07-21,92.519997,93.459999,92.000000,93.190002,89.733040,6982200
2022-07-22,94.129997,94.430000,93.190002,94.059998,90.570747,4484600
2022-07-25,94.279999,95.720001,94.139999,94.489998,90.984810,4753200
